id_resep,nama_resep,daftar_bahan,waktu_masak,kategori,list_bahan,vector_bahan
R0051,dimsum ayam,"ayam, labu siam, tepung terigu, tepung maizena, air, saos tiram, minyak wijen, kecap asin, garam, gula pasir, penyedap rasa, bawang merah, bawang putih, telur, daun bawang, wortel, keju, jamur",60,ayam,"['tepung maizena', 'minyak wijen', 'wortel', 'daun bawang', 'jamur', 'saos tiram', 'keju', 'tepung terigu', 'garam', 'labu siam', 'kecap asin', 'gula pasir', 'penyedap rasa', 'bawang merah', 'telur', 'ayam', 'bawang putih', 'air']","[0.  0.  0.2 0.  0.  0.  3.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.4 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  1.5 0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.1 0.  0.  0.9 0.  0.9 0.  0.  0.  0.  0.  0.  0.
 0.  1.5 0.  0. ]"
R0052,ayam tepung saos teriyaki,"ayam, bawang putih, kaldu, tepung maizena, saos teriyaki, air, daun kucai",30,ayam,"['kaldu', 'tepung maizena', 'daun kucai', 'saos teriyaki', 'ayam', 'bawang putih', 'air']","[0.  0.  0.2 0.  0.  0.  3.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.4 0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.9 0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0053,ayam rica rica jawa,"ayam, cabai rawit, daun salam, daun jeruk, serai, kecap manis, gula merah, garam, kaldu, air, bawang merah, bawang putih, cabai keriting, kemiri, lengkuas, kunyit, jahe, lada",45,ayam,"['lada', 'kaldu', 'cabai keriting', 'bawang merah', 'daun jeruk', 'lengkuas', 'serai', 'daun salam', 'gula merah', 'kunyit', 'cabai rawit', 'garam', 'kemiri', 'jahe', 'kecap manis', 'ayam', 'bawang putih', 'air']","[0.  0.  0.2 0.  0.  0.  3.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.  0.
 0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.
 0.1 0.  0.  0.  0.1 0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.  1.5 0.
 0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.1 1.5 0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0054,lodeh daging,"daging sapi, tahu, tempe, air, santan, kaldu, garam, gula pasir, lada, ketumbar, bawang bombay, bawang merah, bawang putih, cabai hijau, cabai merah, lengkuas, daun salam, jahe",30,daging sapi,"['lada', 'kaldu', 'bawang merah', 'lengkuas', 'daun salam', 'cabai hijau', 'tempe', 'cabai merah', 'garam', 'gula pasir', 'ketumbar', 'jahe', 'daging sapi', 'tahu', 'bawang putih', 'santan', 'air', 'bawang bombay']","[0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.4 0.  0.1 0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.  0.  0.
 0.  0.  0.  0.  0.  3.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.1 1.5 0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  1.5 0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0055,soto daging,"daging sapi, soun, daun bawang, taoge, bawang merah, bawang putih, kemiri, ketumbar, jinten, kunyit, merica, jahe, lengkuas, daun salam, serai, bawang goreng, daun jeruk, garam, gula pasir, penyedap rasa",120,daging sapi,"['bawang goreng', 'soun', 'daun jeruk', 'daun salam', 'kemiri', 'kunyit', 'taoge', 'daging sapi', 'ketumbar', 'serai', 'jahe', 'bawang putih', 'penyedap rasa', 'lengkuas', 'merica', 'daun bawang', 'jinten', 'garam', 'gula pasir', 'bawang merah']","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.1 0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  3.  0.4 1.5 0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.  1.5
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.
 0.  0.  0.1 0.  0.  0.  0.  1.5 0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.1
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  3.
 0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0056,empal daging balado,"daging sapi, air, bawang merah, bawang putih, ketumbar, garam, lada, cabai merah, cabai rawit, tomat, garam, gula pasir, minyak goreng, serai, daun salam, daun jeruk",105,daging sapi,"['lada', 'daun jeruk', 'serai', 'daun salam', 'daging sapi', 'cabai merah', 'cabai rawit', 'garam', 'gula pasir', 'minyak goreng', 'ketumbar', 'bawang merah', 'bawang putih', 'tomat', 'air']","[0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.
 0.  0.  0.  0.  0.  3.  0.  1.5 0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0057,udang lada hitam,"udang, bawang putih, bawang bombay, saos lada hitam, kecap manis, saos tiram, minyak wijen",30,ikan dan seafood,"['minyak wijen', 'saos lada hitam', 'saos tiram', 'udang', 'kecap manis', 'bawang putih', 'bawang bombay']","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.4 0.  0.  0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.2 0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.
 0.  0.  0.  0. ]"
R0058,sayur labu udang tofu,"labu siam, wortel, tahu, udang, santan, air, bawang merah, bawang putih, cabai merah, jahe, kunyit, daun salam, daun jeruk, garam, kaldu",30,ikan dan seafood,"['kaldu', 'daun jeruk', 'daun salam', 'wortel', 'kunyit', 'udang', 'cabai merah', 'garam', 'labu siam', 'jahe', 'bawang merah', 'tahu', 'bawang putih', 'santan', 'air']","[0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  1.5 0.  1.5 0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  1.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.
 0.  1.5 0.  0. ]"
R0059,cumi sotong pedas,"cumi, serai, daun salam, cabai merah, cabai hijau, bawang merah, bawang putih",15,ikan dan seafood,"['daun salam', 'serai', 'cabai hijau', 'cumi', 'cabai merah', 'bawang merah', 'bawang putih']","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.  0.  0.
 0.  0.  0.  0.  3.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0060,bayam kuah telur,"bayam, telur, bawang merah, bawang putih, kaldu, minyak goreng, air",10,telur,"['kaldu', 'bayam', 'minyak goreng', 'bawang merah', 'telur', 'bawang putih', 'air']","[0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 1.5 0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0061,martabak telur daging,"daging sapi, jamur shitake, telur, bawang putih, daun bawang, penyedap rasa, lada, kulit lumpia, minyak goreng",45,telur,"['lada', 'kulit lumpia', 'daun bawang', 'minyak goreng', 'daging sapi', 'telur', 'bawang putih', 'jamur shitake', 'penyedap rasa']","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  3.  0.4 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0062,kari telur tahu,"telur, tahu, daun bawang, santan, bawang putih, bawang merah, jahe, kunyit, kemiri, garam, gula pasir, penyedap rasa",35,telur,"['tahu', 'daun bawang', 'kunyit', 'garam', 'gula pasir', 'kemiri', 'santan', 'bawang merah', 'jahe', 'telur', 'bawang putih', 'penyedap rasa']","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.4 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.
 0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.
 0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  1.5 0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0063,tumis bunga pepaya,"bunga pepaya, garam, asam jawa, bawang merah, bawang putih, cabai rawit, gula pasir, garam, kaldu",15,sayur tumis,"['kaldu', 'asam jawa', 'bunga pepaya', 'cabai rawit', 'garam', 'gula pasir', 'bawang merah', 'bawang putih']","[0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.1 0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0064,oseng daun pepaya jepang,"daun pepaya, air, garam, bawang merah, bawang putih, tomat, cabai merah, ikan teri, minyak goreng, kaldu, gula pasir, merica",20,sayur tumis,"['ikan teri', 'kaldu', 'merica', 'daun pepaya', 'cabai merah', 'minyak goreng', 'garam', 'gula pasir', 'bawang merah', 'bawang putih', 'tomat', 'air']","[0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0.1 0.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1
 0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0065,tumis labu siam,"labu siam, cabai rawit, bawang merah, bawang putih, terasi, garam, penyedap rasa",60,sayur tumis,"['cabai rawit', 'garam', 'labu siam', 'bawang merah', 'terasi', 'bawang putih', 'penyedap rasa']","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0066,sup timun telur bihun,"timun, daun bawang, bawang putih, cabai rawit, cabai hijau, cabai merah, telur, bihun, garam, gula pasir, kecap manis, minyak wijen, kecap asin",30,sup dan kuah,"['minyak wijen', 'cabai hijau', 'daun bawang', 'cabai merah', 'cabai rawit', 'garam', 'gula pasir', 'kecap asin', 'bihun', 'telur', 'bawang putih', 'kecap manis', 'timun']","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  3.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.1 0.  0.
 0.  0.  0.  0.  0.  0.  0.4 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.2 0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0067,miso soup,"air, rumput laut, tahu, jamur enoki, pasta miso, kaldu, garam",15,sup dan kuah,"['kaldu', 'jamur enoki', 'rumput laut', 'garam', 'tahu', 'pasta miso', 'air']","[0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.
 0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.2 0.  0.  0.  0.  0.  0.
 3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  1.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0068,sop ayam,"wortel, kentang, buncis, seledri, ayam, ceker, kayu manis, cengkeh, bawang merah, bawang putih, lada, gula pasir, garam",25,sup dan kuah,"['lada', 'wortel', 'cengkeh', 'buncis', 'kentang', 'bawang putih', 'gula pasir', 'seledri', 'garam', 'ceker', 'bawang merah', 'ayam', 'kayu manis']","[0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  3.
 1.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  1.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 1.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.4 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  1.5 0.  0. ]"
R0069,nasi goreng sosis telur,"nasi, telur, sosis, garam, minyak wijen, kecap manis, penyedap rasa, minyak goreng, bawang merah, bawang putih, cabai rawit, cabai merah",30,nasi dan olahan beras,"['bawang merah', 'minyak wijen', 'cabai merah', 'minyak goreng', 'garam', 'cabai rawit', 'nasi', 'kecap manis', 'telur', 'bawang putih', 'sosis', 'penyedap rasa']","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.2 0.2 3.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.
 0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
R0070,es dawet beras,"dawet, gula merah, daun merah, santan, air, es batu",30,nasi dan olahan beras,"['gula merah', 'daun merah', 'dawet', 'es batu', 'santan', 'air']","[0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.4 0.  0.  0.  0.  1.5 0.  0.5
 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0. ]"
